id,title,num_votes,rating,url,time,difficulty,info
3273691486403869,Indisches Chicken-Mango-Curry,260,4.8,https://www.chefkoch.de/rezepte/3273691486403869/Indisches-Chicken-Mango-Curry.html,15,1,"fruchtig-mildes Hähnchencurry, schmeckt gut mit indischem Reis"
1038391208936958,Pekingsuppe,245,4.48,https://www.chefkoch.de/rezepte/1038391208936958/Pekingsuppe.html,50,1,süß - sauer - scharf
63051022929691,Gebratene Nudeln,511,4.3,https://www.chefkoch.de/rezepte/63051022929691/Gebratene-Nudeln.html,10,0,Unbekannt
2766911428603391,Indisches Butter Chicken aus dem Ofen,2950,4.83,https://www.chefkoch.de/rezepte/2766911428603391/Indisches-Butter-Chicken-aus-dem-Ofen.html,30,1,Unbekannt
142961061488437,Gebratenes Hühnchen mit Mie-Nudeln,347,4.5,https://www.chefkoch.de/rezepte/142961061488437/Gebratenes-Huehnchen-mit-Mie-Nudeln.html,45,1,Unbekannt
1651831272990064,Pikante Thai-Suppe mit Kokos und Hühnchen,917,4.71,https://www.chefkoch.de/rezepte/1651831272990064/Pikante-Thai-Suppe-mit-Kokos-und-Huehnchen.html,20,1,"einfach, schnell und lecker"
4080481638604337,Schwarzwälder Pilz-Dim Sum mit Sojasauce,26,4.32,https://www.chefkoch.de/rezepte/4080481638604337/Schwarzwaelder-Pilz-Dim-Sum-mit-Sojasauce.html,60,1,Originalrezept von Viki Fuchs
246931098493642,Indisches Naan Brot,1148,4.74,https://www.chefkoch.de/rezepte/246931098493642/Indisches-Naan-Brot.html,25,1,Unbekannt
1804511291817891,Japanische Nudelsuppe mit Hühnerbrühe und Schweinefilet-Ramen,320,4.69,https://www.chefkoch.de/rezepte/1804511291817891/Japanische-Nudelsuppe-mit-Huehnerbruehe-und-Schweinefilet-Ramen.html,45,2,"japanische Art, mit überwiegend heimischen bzw. eher leicht erhältlichen Zutaten"
992101204469611,Thai-Red-Curry für mehrere Variationen,659,4.69,https://www.chefkoch.de/rezepte/992101204469611/Thai-Red-Curry-fuer-mehrere-Variationen.html,30,1,ein Grundrezept direkt aus einer thailländischen Küche
908771196081279,Tom Kha Gai - die berühmte Hühnersuppe mit Kokosmilch und Galgant,511,4.67,https://www.chefkoch.de/rezepte/908771196081279/Tom-Kha-Gai-die-beruehmte-Huehnersuppe-mit-Kokosmilch-und-Galgant.html,30,1,Unbekannt
2033501329494843,Spitzkohl-Curry,708,4.65,https://www.chefkoch.de/rezepte/2033501329494843/Spitzkohl-Curry.html,25,1,"ein würziges veganes Essen, das auch Fleischesser nichts vermissen lässt"
460771139185700,"Schnelles Thai-Curry mit Huhn, Paprika und feiner Erdnussnote",1347,4.65,https://www.chefkoch.de/rezepte/460771139185700/Schnelles-Thai-Curry-mit-Huhn-Paprika-und-feiner-Erdnussnote.html,30,1,in roter Curry-Kokosmilch-Sauce
2801191432230478,Dal - Rote Linsen,146,4.64,https://www.chefkoch.de/rezepte/2801191432230478/Dal-Rote-Linsen.html,10,0,"vegan, mit Kokosmilch, ohne Öl"
322641114240712,Japanischer gegrillter Lachs mit Teriyakisauce,175,4.64,https://www.chefkoch.de/rezepte/322641114240712/Japanischer-gegrillter-Lachs-mit-Teriyakisauce.html,20,1,Sake no teriyaki
1530241258527897,Linsen-Mangold-Curry,771,4.63,https://www.chefkoch.de/rezepte/1530241258527897/Linsen-Mangold-Curry.html,20,1,Unbekannt
401011129141915,Hähnchencurry indisch in Kokosnussmilch,854,4.63,https://www.chefkoch.de/rezepte/401011129141915/Haehnchencurry-indisch-in-Kokosnussmilch.html,20,1,Murg Kari
4028511619963812,Miso Ramen,16,4.61,https://www.chefkoch.de/rezepte/4028511619963812/Miso-Ramen.html,60,2,japanischer Klassiker
3207211477346212,Schnelles Spinat-Kichererbsen-Gericht,514,4.59,https://www.chefkoch.de/rezepte/3207211477346212/Schnelles-Spinat-Kichererbsen-Gericht.html,15,0,"auf indische Art, lecker, cremig, 100% vegan und ganz schnell gemacht"
1216401227258521,Reispfanne,549,4.59,https://www.chefkoch.de/rezepte/1216401227258521/Reispfanne.html,25,1,Unbekannt
1176701223877936,Barbecue philippinische Art,54,4.59,https://www.chefkoch.de/rezepte/1176701223877936/Barbecue-philippinische-Art.html,15,0,"Pinoy BBQ, auf Schaschlikspießen"
3112241464163601,Kimchi - koreanischer Genuss,14,4.56,https://www.chefkoch.de/rezepte/3112241464163601/Kimchi-koreanischer-Genuss.html,40,1,Fermentiertes Kohlgemüse
967271202388567,Hühnchencurry mit Kichererbsen und Mangostücken,231,4.53,https://www.chefkoch.de/rezepte/967271202388567/Huehnchencurry-mit-Kichererbsen-und-Mangostuecken.html,20,1,Unbekannt
1385981243676608,Knusprige Entenbrust,240,4.51,https://www.chefkoch.de/rezepte/1385981243676608/Knusprige-Entenbrust.html,30,0,"diese Entenbrust wird so zubereitet, dass sie original wie beim Chinesen schmeckt"
1214631227165837,Yum-Yum-Salat,365,4.51,https://www.chefkoch.de/rezepte/1214631227165837/Yum-Yum-Salat.html,15,0,Unbekannt
3349461497789523,Katsudon,25,4.44,https://www.chefkoch.de/rezepte/3349461497789523/Katsudon.html,30,1,"Tonkatsu und Donburi, Schweineschnitzel auf Reisbett"
3966901608302309,Japanische Gyoza,12,4.43,https://www.chefkoch.de/rezepte/3966901608302309/Japanische-Gyoza.html,120,1,inkl. einer Variante mit Fleisch und einer vegetarischen Variante
775701180527316,Sushi Variationen,104,4.43,https://www.chefkoch.de/rezepte/775701180527316/Sushi-Variationen.html,45,2,"Makis, Nigiris und California Roll"
959951201595332,Bratnudeln mit Rindfleisch,244,4.43,https://www.chefkoch.de/rezepte/959951201595332/Bratnudeln-mit-Rindfleisch.html,20,1,Unbekannt
44421015087957,Schweinefleisch süßsauer,124,4.43,https://www.chefkoch.de/rezepte/44421015087957/Schweinefleisch-suesssauer.html,30,1,Unbekannt
197731083678684,Schnelle Pekingente,49,4.39,https://www.chefkoch.de/rezepte/197731083678684/Schnelle-Pekingente.html,30,2,Unbekannt
937591199436348,Gefülltes Thai-Omelett,49,4.37,https://www.chefkoch.de/rezepte/937591199436348/Gefuelltes-Thai-Omelett.html,20,1,Kai Yad Sai
1598391267089394,"Gebratene Nudeln mit Gemüse, asiatisch",221,4.36,https://www.chefkoch.de/rezepte/1598391267089394/Gebratene-Nudeln-mit-Gemuese-asiatisch.html,20,1,"vegan, eifrei, milchfrei"
967261202388278,Curry-Gewürzmischung nach Madras Art,36,4.34,https://www.chefkoch.de/rezepte/967261202388278/Curry-Gewuerzmischung-nach-Madras-Art.html,10,0,Unbekannt
775731180528015,Sushi-Reis,129,4.31,https://www.chefkoch.de/rezepte/775731180528015/Sushi-Reis.html,35,1,Unbekannt
2826911434717121,Teriyaki Fleischbällchen mit Teriyaki Soße,67,4.3,https://www.chefkoch.de/rezepte/2826911434717121/Teriyaki-Fleischbaellchen-mit-Teriyaki-Sosse.html,35,1,Unbekannt
2686111421307206,"Raffiniertes Curry mit Mango, Kürbis und Cashewkernen",34,4.28,https://www.chefkoch.de/rezepte/2686111421307206/Raffiniertes-Curry-mit-Mango-Kuerbis-und-Cashewkernen.html,20,1,Unbekannt
1409011245744466,Übernachtsalat,52,4.31,https://www.chefkoch.de/rezepte/1409011245744466/Uebernachtsalat.html,20,0,"Chinakohlsalat für Gäste und Party, toll vorzubereiten"
3344861497079026,Leckerer Nudelsalat,13,4.27,https://www.chefkoch.de/rezepte/3344861497079026/Leckerer-Nudelsalat.html,30,1,einfach
1822131295709812,Salat - man sagt dazu &quot;Friss dich dumm Salat&quot;,100,4.04,https://www.chefkoch.de/rezepte/1822131295709812/Salat-man-sagt-dazu-Friss-dich-dumm-Salat.html,15,0,Unbekannt
1904281310395852,Griechischer Salat Viniferia Art,60,4.71,https://www.chefkoch.de/rezepte/1904281310395852/Griechischer-Salat-Viniferia-Art.html,25,0,Unbekannt
1806641292281940,Dönersalat,104,4.56,https://www.chefkoch.de/rezepte/1806641292281940/Doenersalat.html,30,0,perfekt und beliebt auf Partys
2501561392845358,Tortellini-Salat,22,4.58,https://www.chefkoch.de/rezepte/2501561392845358/Tortellini-Salat.html,25,0,toller Partysalat italienischer Art mit Fetakäse
614141161435086,Krautsalat - wie im griechischen Restaurant,1610,4.72,https://www.chefkoch.de/rezepte/614141161435086/Krautsalat-wie-im-griechischen-Restaurant.html,20,0,Unbekannt
602361159970240,Sommerlicher Salat,89,4.63,https://www.chefkoch.de/rezepte/602361159970240/Sommerlicher-Salat.html,20,1,super zum Grillen
937471199430581,Nacho-Salat,423,4.69,https://www.chefkoch.de/rezepte/937471199430581/Nacho-Salat.html,25,0,ein leckerer mexikanischer Schichtsalat
2381701377519700,Gefüllte Champignons,641,4.68,https://www.chefkoch.de/rezepte/2381701377519700/Gefuellte-Champignons.html,20,0,"low carb, glutenfrei, laktosefrei und vegetarisch möglich"
3017351454519857,KFC Coleslaw,617,4.86,https://www.chefkoch.de/rezepte/3017351454519857/KFC-Coleslaw.html,30,0,schmeckt genauso wie bei Kentucky Fried Chicken
2995931452430804,Rote Linsen-Salat mit Roter Bete,1122,4.82,https://www.chefkoch.de/rezepte/2995931452430804/Rote-Linsen-Salat-mit-Roter-Bete.html,35,1,vegetarisch
291451108168834,Nudelsalat auf italienisch,2051,4.79,https://www.chefkoch.de/rezepte/291451108168834/Nudelsalat-auf-italienisch.html,25,1,Unbekannt
3116611464630134,Bulgur Buddha Bowl,247,4.78,https://www.chefkoch.de/rezepte/3116611464630134/Bulgur-Buddha-Bowl.html,30,1,"bunt, einfach, lecker - auch fürs Büro"
1706171279364205,Italienischer Nudelsalat mit getrockneten Tomaten und Schafskäse,222,4.77,https://www.chefkoch.de/rezepte/1706171279364205/Italienischer-Nudelsalat-mit-getrockneten-Tomaten-und-Schafskaese.html,20,1,Unbekannt
2193241351950873,Mediterraner Nudelsalat mit Rucola,313,4.76,https://www.chefkoch.de/rezepte/2193241351950873/Mediterraner-Nudelsalat-mit-Rucola.html,25,1,Unbekannt
886631194258508,Taco-Salat,370,4.76,https://www.chefkoch.de/rezepte/886631194258508/Taco-Salat.html,30,0,eine Variante ohne Blattsalat - Zubereitung bereits einen Tag vorher möglich
2520621395238605,Spargel-Brotsalat,456,4.74,https://www.chefkoch.de/rezepte/2520621395238605/Spargel-Brotsalat.html,30,0,Unbekannt
2935291445873579,Inkasalat - würziger Quinoasalat mit Avocado und Rucola,267,4.73,https://www.chefkoch.de/rezepte/2935291445873579/Inkasalat-wuerziger-Quinoasalat-mit-Avocado-und-Rucola.html,35,1,"glutenfrei, vegetarisch, powerfood, eiweißreich"
665241168427995,Überbackener Ziegenkäse mit Honigsauce,500,4.71,https://www.chefkoch.de/rezepte/665241168427995/Ueberbackener-Ziegenkaese-mit-Honigsauce.html,40,1,Unbekannt
601861159947648,Italienischer Brotsalat,433,4.71,https://www.chefkoch.de/rezepte/601861159947648/Italienischer-Brotsalat.html,20,0,super zum Grillen
1518811257110128,Antipasti,447,4.7,https://www.chefkoch.de/rezepte/1518811257110128/Antipasti.html,40,0,"ganz einfach im Ofen zuzubereiten, turboschnell, megalecker - auch als warmer Salat super"
1476371252847899,Schweizer Wurstsalat,425,4.7,https://www.chefkoch.de/rezepte/1476371252847899/Schweizer-Wurstsalat.html,20,0,Unbekannt
1186971224658128,"Nudelsalat mit getrockneten Tomaten, Pinienkernen, Schafskäse und Basilikum",810,4.7,https://www.chefkoch.de/rezepte/1186971224658128/Nudelsalat-mit-getrockneten-Tomaten-Pinienkernen-Schafskaese-und-Basilikum.html,25,0,ohne Mayonnaise - schnell gemacht und super lecker
1722041281270634,Sommerlicher Nudelsalat,254,4.69,https://www.chefkoch.de/rezepte/1722041281270634/Sommerlicher-Nudelsalat.html,20,1,"vegetarisch, ohne Mayonnaise"
1015461206734011,Italienischer Nudelsalat mit Rucola und getrockneten Tomaten,726,4.69,https://www.chefkoch.de/rezepte/1015461206734011/Italienischer-Nudelsalat-mit-Rucola-und-getrockneten-Tomaten.html,30,1,Unbekannt
873731192711392,Carpaccio vom Rind,107,4.68,https://www.chefkoch.de/rezepte/873731192711392/Carpaccio-vom-Rind.html,15,2,"mit Pinienkernen, Rucola und Parmesan"
3048951457521831,Gebackene Auberginen mit Bulgur-Salat,110,4.67,https://www.chefkoch.de/rezepte/3048951457521831/Gebackene-Auberginen-mit-Bulgur-Salat.html,15,0,Unbekannt
692101171793625,Salat mit Honigchampignons,498,4.67,https://www.chefkoch.de/rezepte/692101171793625/Salat-mit-Honigchampignons.html,30,1,"am besten mit Feldsalat, aber auch mit anderen Blattsalaten möglich"
562321154438233,"Couscous-Salat, lecker würzig",1536,4.67,https://www.chefkoch.de/rezepte/562321154438233/Couscous-Salat-lecker-wuerzig.html,20,1,zu gegrilltem und gebratenem Fleisch oder als vegetarische Alternative
507541145956009,"Rucolasalat mit Feigen, Mozzarella und Parmesan",275,4.67,https://www.chefkoch.de/rezepte/507541145956009/Rucolasalat-mit-Feigen-Mozzarella-und-Parmesan.html,30,1,Andreas Rucolasalat
1231931228220006,Omas echter Berliner Kartoffelsalat,1598,4.66,https://www.chefkoch.de/rezepte/1231931228220006/Omas-echter-Berliner-Kartoffelsalat.html,40,1,ein Kartoffelsalat ohne Mayonnaise oder Ähnliches
1287271234164583,Kichererbsensalat mit getrockneten Tomaten und Feta,545,4.65,https://www.chefkoch.de/rezepte/1287271234164583/Kichererbsensalat-mit-getrockneten-Tomaten-und-Feta.html,15,0,mit Olivenöl-Zitronen-Dressing
620981162378686,Tortellinisalat italienische Art,613,4.65,https://www.chefkoch.de/rezepte/620981162378686/Tortellinisalat-italienische-Art.html,30,0,"mit Tomaten, Mozzarella und würzigem roten Pesto-Dressing"
493471143709716,"Linsensalat, wie ich ihn mag",304,4.65,https://www.chefkoch.de/rezepte/493471143709716/Linsensalat-wie-ich-ihn-mag.html,15,0,lauwarm oder kalt - gut vorzubereiten
372461122978521,Omas bester Kartoffelsalat mit Mayonnaise,1201,4.64,https://www.chefkoch.de/rezepte/372461122978521/Omas-bester-Kartoffelsalat-mit-Mayonnaise.html,40,1,Unbekannt
3218701478967636,Mango-Linsensalat mit mariniertem Tofu,49,4.63,https://www.chefkoch.de/rezepte/3218701478967636/Mango-Linsensalat-mit-mariniertem-Tofu.html,30,1,Unbekannt
1966171319525408,Big Mac Salat,1224,4.63,https://www.chefkoch.de/rezepte/1966171319525408/Big-Mac-Salat.html,90,0,"Big Mac als Schichtsalat - eigene Kreation, ein extrem leckerer Partysalat"
1112261217261634,"Herbstlicher Salat mit gebratenem Kürbis, karamellisierter Birne, Blauschimmelkäse und Walnüssen",336,4.62,https://www.chefkoch.de/rezepte/1112261217261634/Herbstlicher-Salat-mit-gebratenem-Kuerbis-karamellisierter-Birne-Blauschimmelkaese-und-Walnuessen.html,35,1,Unbekannt
1811651293462070,Kartoffelsalat,451,4.62,https://www.chefkoch.de/rezepte/1811651293462070/Kartoffelsalat.html,30,1,"gesamtdeutscher Kartoffelsalat, weil wenig Mayo und auch Brühe vorhanden sind. Anfängertaugliches Grundrezept."
1212421227011839,Omas Endiviensalat,75,4.62,https://www.chefkoch.de/rezepte/1212421227011839/Omas-Endiviensalat.html,15,0,altes Familenrezept
572241155889404,Schnitzeltopf,117,4.64,https://www.chefkoch.de/rezepte/572241155889404/Schnitzeltopf.html,30,1,Unbekannt
1804981291897425,Schweinemedaillons in Pfefferrahmsauce,270,4.72,https://www.chefkoch.de/rezepte/1804981291897425/Schweinemedaillons-in-Pfefferrahmsauce.html,20,0,Unbekannt
1342761239096947,Filettopf,1587,4.71,https://www.chefkoch.de/rezepte/1342761239096947/Filettopf.html,30,1,"am Tag vor dem Verzehr zubereiten, dann schmeckt es am besten"
2737891426025016,Gyros-Nudelauflauf in Metaxasoße,434,4.76,https://www.chefkoch.de/rezepte/2737891426025016/Gyros-Nudelauflauf-in-Metaxasosse.html,30,1,Unbekannt
2826671434712499,Hähnchen süßsauer wie im Chinarestaurant,964,4.68,https://www.chefkoch.de/rezepte/2826671434712499/Haehnchen-suesssauer-wie-im-Chinarestaurant.html,25,1,Unbekannt
1113761217428134,Brauhaus-Gulasch,2420,4.74,https://www.chefkoch.de/rezepte/1113761217428134/Brauhaus-Gulasch.html,15,1,herzhaft-leckeres Gulasch mit Bier
118131049986071,Schweinefilet in Sahnesauce,204,4.66,https://www.chefkoch.de/rezepte/118131049986071/Schweinefilet-in-Sahnesauce.html,30,0,Unbekannt
1560161263457749,Türkischer Hackfleischauflauf mit Schafskäse,708,4.56,https://www.chefkoch.de/rezepte/1560161263457749/Tuerkischer-Hackfleischauflauf-mit-Schafskaese.html,20,1,gut für die große Runde
2372411376331747,Schaschlik mit selbstgemachter Schaschliksoße,549,4.75,https://www.chefkoch.de/rezepte/2372411376331747/Schaschlik-mit-selbstgemachter-Schaschliksosse.html,30,1,Unbekannt
172791075546941,Toskanischer Filettopf,676,4.53,https://www.chefkoch.de/rezepte/172791075546941/Toskanischer-Filettopf.html,20,1,Unbekannt
1474841252484744,Spareribs zum Grillen oder für den Backofen,363,4.82,https://www.chefkoch.de/rezepte/1474841252484744/Spareribs-zum-Grillen-oder-fuer-den-Backofen.html,30,0,Unbekannt
889601194503872,Knusprig dünne Pizza mit Chorizo und Mozzarella,505,4.79,https://www.chefkoch.de/rezepte/889601194503872/Knusprig-duenne-Pizza-mit-Chorizo-und-Mozzarella.html,30,1,Unbekannt
291451108168834,Nudelsalat auf italienisch,2051,4.79,https://www.chefkoch.de/rezepte/291451108168834/Nudelsalat-auf-italienisch.html,25,1,Unbekannt
1594161266675503,Erbseneintopf nach Bundeswehrrezept,1429,4.78,https://www.chefkoch.de/rezepte/1594161266675503/Erbseneintopf-nach-Bundeswehrrezept.html,25,1,Unbekannt
1870431303884255,Rindersteaks - sanft garen mit Niedrigtemperatur,230,4.77,https://www.chefkoch.de/rezepte/1870431303884255/Rindersteaks-sanft-garen-mit-Niedrigtemperatur.html,6,0,im Backofen gar ziehen lassen
886631194258508,Taco-Salat,370,4.76,https://www.chefkoch.de/rezepte/886631194258508/Taco-Salat.html,30,0,eine Variante ohne Blattsalat - Zubereitung bereits einen Tag vorher möglich
1243811229272585,Schwäbischer Zwiebelkuchen,1224,4.75,https://www.chefkoch.de/rezepte/1243811229272585/Schwaebischer-Zwiebelkuchen.html,30,1,Unbekannt
982331203688547,Italienische Minestrone,897,4.74,https://www.chefkoch.de/rezepte/982331203688547/Italienische-Minestrone.html,30,1,Unbekannt
1195931225359926,Wildschweinbraten aus dem Ofen,341,4.73,https://www.chefkoch.de/rezepte/1195931225359926/Wildschweinbraten-aus-dem-Ofen.html,25,1,Unbekannt
2826591434709897,Gyros selber machen,362,4.72,https://www.chefkoch.de/rezepte/2826591434709897/Gyros-selber-machen.html,35,0,Unbekannt
3033411456059781,Low Carb Bauerntopf,584,4.71,https://www.chefkoch.de/rezepte/3033411456059781/Low-Carb-Bauerntopf.html,15,1,Unbekannt
1964761319381032,Usbekischer Eintopf Damlama,75,4.71,https://www.chefkoch.de/rezepte/1964761319381032/Usbekischer-Eintopf-Damlama.html,30,1,auch als Dimlama oder Basma - im Kaukasus als Adzhab-Sandal bekannt
601861159947648,Italienischer Brotsalat,433,4.71,https://www.chefkoch.de/rezepte/601861159947648/Italienischer-Brotsalat.html,20,0,super zum Grillen
1772141287238724,Bacon-Tomaten-Frischkäsehäppchen,562,4.7,https://www.chefkoch.de/rezepte/1772141287238724/Bacon-Tomaten-Frischkaesehaeppchen.html,30,0,"leckeres Fingerfood mit getrockneten Tomaten, schnell zubereitet"
1616691268862802,Zucchini-Lasagne,1608,4.7,https://www.chefkoch.de/rezepte/1616691268862802/Zucchini-Lasagne.html,40,1,Low carb Rezept - ohne Teig
1476371252847899,Schweizer Wurstsalat,425,4.7,https://www.chefkoch.de/rezepte/1476371252847899/Schweizer-Wurstsalat.html,20,0,Unbekannt
1415521246449438,Berliner Kartoffelsuppe,526,4.69,https://www.chefkoch.de/rezepte/1415521246449438/Berliner-Kartoffelsuppe.html,20,1,Eintopf wie bei Oma
992101204469611,Thai-Red-Curry für mehrere Variationen,659,4.69,https://www.chefkoch.de/rezepte/992101204469611/Thai-Red-Curry-fuer-mehrere-Variationen.html,30,1,ein Grundrezept direkt aus einer thailländischen Küche
937471199430581,Nacho-Salat,423,4.69,https://www.chefkoch.de/rezepte/937471199430581/Nacho-Salat.html,25,0,ein leckerer mexikanischer Schichtsalat
745721177147257,Lasagne,4287,4.69,https://www.chefkoch.de/rezepte/745721177147257/Lasagne.html,30,1,wie beim Italiener
584721157629783,Spargel mal ganz anders,1151,4.69,https://www.chefkoch.de/rezepte/584721157629783/Spargel-mal-ganz-anders.html,20,1,"panierter Spargel, saftig, kross und lecker"
2381701377519700,Gefüllte Champignons,641,4.68,https://www.chefkoch.de/rezepte/2381701377519700/Gefuellte-Champignons.html,20,0,"low carb, glutenfrei, laktosefrei und vegetarisch möglich"
1360401240843208,Cevapcici im Speckmantel,656,4.68,https://www.chefkoch.de/rezepte/1360401240843208/Cevapcici-im-Speckmantel.html,15,1,Hackwürstchen für den Grill
1203251226129960,Schnelle Bolognese Sauce,647,4.68,https://www.chefkoch.de/rezepte/1203251226129960/Schnelle-Bolognese-Sauce.html,10,1,ganz ohne Fix-Produkte
873731192711392,Carpaccio vom Rind,107,4.68,https://www.chefkoch.de/rezepte/873731192711392/Carpaccio-vom-Rind.html,15,2,"mit Pinienkernen, Rucola und Parmesan"
599651159698445,Quiche mit Lauch und Schinken,404,4.68,https://www.chefkoch.de/rezepte/599651159698445/Quiche-mit-Lauch-und-Schinken.html,20,0,"schnell, einfach und sehr fein"
509691146579678,Hackbraten auf italienische Art,600,4.68,https://www.chefkoch.de/rezepte/509691146579678/Hackbraten-auf-italienische-Art.html,30,1,Unbekannt
3330971494584069,Spaghetti in Schinken-Sahne-Soße,467,4.67,https://www.chefkoch.de/rezepte/3330971494584069/Spaghetti-in-Schinken-Sahne-Sosse.html,15,1,One Pot Pasta
2528971396357517,American Cheeseburger,25,4.67,https://www.chefkoch.de/rezepte/2528971396357517/American-Cheeseburger.html,30,0,es wird ein verschließbarer Grill benötigt
1495271254755680,Knusprig gebratene Schweinshaxen,262,4.67,https://www.chefkoch.de/rezepte/1495271254755680/Knusprig-gebratene-Schweinshaxen.html,15,0,Unbekannt
1069361212490339,Hähnchen-Ananas-Curry mit Reis,1863,4.67,https://www.chefkoch.de/rezepte/1069361212490339/Haehnchen-Ananas-Curry-mit-Reis.html,20,1,"einfach, schnell, super lecker und prima zum Aufwärmen"
309291111454441,Buntes Ofengemüse,227,4.55,https://www.chefkoch.de/rezepte/309291111454441/Buntes-Ofengemuese.html,20,1,Unbekannt
2953361447599585,Rote Linsen Bratlinge,91,4.66,https://www.chefkoch.de/rezepte/2953361447599585/Rote-Linsen-Bratlinge.html,30,0,Power Kost mit wenig Kalorien
2365691375701643,Kartoffel-Brokkoli-Auflauf,511,4.58,https://www.chefkoch.de/rezepte/2365691375701643/Kartoffel-Brokkoli-Auflauf.html,30,0,unser absolutes Lieblingsrezept
846371190100322,Bunte Schupfnudeln,140,4.4,https://www.chefkoch.de/rezepte/846371190100322/Bunte-Schupfnudeln.html,15,0,etwas Schnelles aus der Pfanne
1718481280523737,Rote Linsen-Kokos-Suppe,1443,4.72,https://www.chefkoch.de/rezepte/1718481280523737/Rote-Linsen-Kokos-Suppe.html,10,1,Unbekannt
1953131317830499,Saftiger Kürbis-Gnocchi-Auflauf,1580,4.73,https://www.chefkoch.de/rezepte/1953131317830499/Saftiger-Kuerbis-Gnocchi-Auflauf.html,25,1,mit Hackfleisch und Mozzarella
901131195473455,Mediterranes Ofengemüse,858,4.67,https://www.chefkoch.de/rezepte/901131195473455/Mediterranes-Ofengemuese.html,30,1,schnell und einfach und super lecker
2114131340630587,Vegetarische Spinat-Gemüse-Lasagne mit Tomatensoße,1320,4.83,https://www.chefkoch.de/rezepte/2114131340630587/Vegetarische-Spinat-Gemuese-Lasagne-mit-Tomatensosse.html,25,1,Unbekannt
1385291243604216,Bauerntopf,1327,4.62,https://www.chefkoch.de/rezepte/1385291243604216/Bauerntopf.html,20,0,"schnell, einfach"
3090661461744266,Mediterranes Ofengemüse mit Feta &amp;  frischen Kräutern,48,4.54,https://www.chefkoch.de/rezepte/3090661461744266/Mediterranes-Ofengemuese-mit-Feta-frischen-Kraeutern.html,15,1,Unbekannt
4159051664201652,Marokkanisches Ofengemüse,9,4.45,https://www.chefkoch.de/rezepte/4159051664201652/Marokkanisches-Ofengemuese.html,25,0,Unbekannt
3433061511440514,One-Pot-Spätzle mit Hähnchen,330,4.53,https://www.chefkoch.de/rezepte/3433061511440514/One-Pot-Spaetzle-mit-Haehnchen.html,30,0,einfaches Spätzle-Gericht mit Geflügel
4119561651047147,Weißer Ofenspargel mit Graupen-Wildkräutersalat,6,4.25,https://www.chefkoch.de/rezepte/4119561651047147/Weisser-Ofenspargel-mit-Graupen-Wildkraeutersalat.html,30,1,Viki Fuchs Originalrezept
4129541654596137,Eingelegte rote Zwiebeln,6,4.25,https://www.chefkoch.de/rezepte/4129541654596137/Eingelegte-rote-Zwiebeln.html,15,0,Unbekannt
3017351454519857,KFC Coleslaw,617,4.86,https://www.chefkoch.de/rezepte/3017351454519857/KFC-Coleslaw.html,30,0,schmeckt genauso wie bei Kentucky Fried Chicken
2293561365672708,Gulaschsuppe im Kessel oder Topf,260,4.85,https://www.chefkoch.de/rezepte/2293561365672708/Gulaschsuppe-im-Kessel-oder-Topf.html,60,1,"Zeitaufwändig, aber dafür mit überragendem Geschmack."
2133281343053838,Rinderrouladen klassisch,1541,4.85,https://www.chefkoch.de/rezepte/2133281343053838/Rinderrouladen-klassisch.html,60,2,"mit einer Füllung aus Zwiebeln, Gurken, Senf und Speck, in einer köstlichen Rotweinsoße mit Röstgemüse"
2995931452430804,Rote Linsen-Salat mit Roter Bete,1122,4.82,https://www.chefkoch.de/rezepte/2995931452430804/Rote-Linsen-Salat-mit-Roter-Bete.html,35,1,vegetarisch
2659071417547506,"Spaghetti aglio, olio e peperoncino",1195,4.81,https://www.chefkoch.de/rezepte/2659071417547506/Spaghetti-aglio-olio-e-peperoncino.html,10,0,unglaublich im Geschmack
1417641246603822,Spargel aus dem Ofen - ideal für Gäste,1070,4.8,https://www.chefkoch.de/rezepte/1417641246603822/Spargel-aus-dem-Ofen-ideal-fuer-Gaeste.html,20,0,anders wird man danach Spargel wohl nicht mehr essen. Jetzt auch mit Alternativen zur Alufolie!
291451108168834,Nudelsalat auf italienisch,2051,4.79,https://www.chefkoch.de/rezepte/291451108168834/Nudelsalat-auf-italienisch.html,25,1,Unbekannt
3116611464630134,Bulgur Buddha Bowl,247,4.78,https://www.chefkoch.de/rezepte/3116611464630134/Bulgur-Buddha-Bowl.html,30,1,"bunt, einfach, lecker - auch fürs Büro"
1815311294175895,Gurkenkrokodil,582,4.78,https://www.chefkoch.de/rezepte/1815311294175895/Gurkenkrokodil.html,20,0,"Gesundes für den Kindergeburtstag, etwas fürs Auge"
2997561452604004,Hähnchen-Curry-Lauch-Suppe,448,4.77,https://www.chefkoch.de/rezepte/2997561452604004/Haehnchen-Curry-Lauch-Suppe.html,30,1,Ideale Partysuppe
1706171279364205,Italienischer Nudelsalat mit getrockneten Tomaten und Schafskäse,222,4.77,https://www.chefkoch.de/rezepte/1706171279364205/Italienischer-Nudelsalat-mit-getrockneten-Tomaten-und-Schafskaese.html,20,1,Unbekannt
3023041455110341,Rote Linsen-Curry mit Süßkartoffeln,841,4.76,https://www.chefkoch.de/rezepte/3023041455110341/Rote-Linsen-Curry-mit-Suesskartoffeln.html,10,0,"vegan, gesund, schnell und günstig"
